"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","Reporting_Airline","DOT_ID_Reporting_Airline","IATA_CODE_Reporting_Airline","Tail_Number","Flight_Number_Reporting_Airline","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime","DivAirportLandings","DivReachedDest","DivActualElapsedTime","DivArrDelay","DivDistance","Div1Airport","Div1AirportID","Div1AirportSeqID","Div1WheelsOn","Div1TotalGTime","Div1LongestGTime","Div1WheelsOff","Div1TailNum","Div2Airport","Div2AirportID","Div2AirportSeqID","Div2WheelsOn","Div2TotalGTime","Div2LongestGTime","Div2WheelsOff","Div2TailNum","Div3Airport","Div3AirportID","Div3AirportSeqID","Div3WheelsOn","Div3TotalGTime","Div3LongestGTime","Div3WheelsOff","Div3TailNum","Div4Airport","Div4AirportID","Div4AirportSeqID","Div4WheelsOn","Div4TotalGTime","Div4LongestGTime","Div4WheelsOff","Div4TailNum","Div5Airport","Div5AirportID","Div5AirportSeqID","Div5WheelsOn","Div5TotalGTime","Div5LongestGTime","Div5WheelsOff","Div5TailNum","X"
2018,1,1,14,7,"2018-01-14","B6",20409,"B6","N529JB",61,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,14843,1484306,34819,"SJU","San Juan, PR","PR",72,"Puerto Rico",3,2255,20,85,85,1,5,"2200-2259",13,33,509,4,351,513,82,82,1,5,"0001-0559",0,0,236,233,216,1,1674,7,0,0,0,33,49,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,14,7,"2018-01-14","B6",20409,"B6","N229JB",117,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,12478,1247805,31703,"JFK","New York, NY","NY",36,"New York",22,1243,1705,262,262,1,12,"1200-1259",56,1801,1854,5,1401,1859,298,298,1,12,"1400-1459",0,0,78,114,53,1,187,1,262,0,36,0,0,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,14,7,"2018-01-14","B6",20409,"B6","N238JB",157,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,12264,1226402,30852,"IAD","Washington, DC","VA",51,"Virginia",38,1241,1356,75,75,1,5,"1200-1259",15,1411,1553,6,1424,1559,95,95,1,6,"1400-1459",0,0,103,123,102,1,413,2,12,0,20,0,63,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,14,7,"2018-01-14","B6",20409,"B6","N534JB",221,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,14027,1402702,34027,"PBI","West Palm Beach/Palm Beach, FL","FL",12,"Florida",33,2030,2258,148,148,1,9,"2000-2059",18,2316,238,8,2353,246,173,173,1,11,"2300-2359",0,0,203,228,202,1,1197,5,29,0,25,0,119,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,14,7,"2018-01-14","B6",20409,"B6","N238JB",255,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,11278,1127805,30852,"DCA","Washington, DC","VA",51,"Virginia",38,819,928,69,69,1,4,"0800-0859",16,944,1103,2,1001,1105,64,64,1,4,"1000-1059",0,0,102,97,79,1,399,2,11,0,0,0,53,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,14,7,"2018-01-14","B6",20409,"B6","N374JB",381,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,14524,1452401,34524,"RIC","Richmond, VA","VA",51,"Virginia",38,1751,1825,34,34,1,2,"1700-1759",16,1841,2006,3,1942,2009,27,27,1,1,"1900-1959",0,0,111,104,85,1,474,2,27,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,14,7,"2018-01-14","B6",20409,"B6","N952JB",451,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,1105,1137,32,32,1,2,"1100-1159",17,1154,1505,15,1428,1520,52,52,1,3,"1400-1459",0,0,203,223,191,1,1121,5,32,0,20,0,0,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,14,7,"2018-01-14","B6",20409,"B6","N554JB",471,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,14831,1483106,32457,"SJC","San Jose, CA","CA",6,"California",91,1702,1837,95,95,1,6,"1700-1759",14,1851,2153,6,2049,2159,70,70,1,4,"2000-2059",0,0,407,382,362,1,2689,11,63,0,0,0,7,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,14,7,"2018-01-14","B6",20409,"B6","N805JB",597,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,14747,1474703,30559,"SEA","Seattle, WA","WA",53,"Washington",93,859,938,39,39,1,2,"0800-0859",20,958,1227,11,1226,1238,12,12,0,0,"1200-1259",0,0,387,360,329,1,2496,10,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,14,7,"2018-01-14","B6",20409,"B6","N980JB",687,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,12892,1289208,32575,"LAX","Los Angeles, CA","CA",6,"California",91,1740,1756,16,16,1,1,"1700-1759",26,1822,2124,7,2128,2131,3,3,0,0,"2100-2159",0,0,408,395,362,1,2611,11,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,14,7,"2018-01-14","B6",20409,"B6","N354JB",717,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,12478,1247805,31703,"JFK","New York, NY","NY",36,"New York",22,1016,1054,38,38,1,2,"1000-1059",15,1109,1154,5,1128,1159,31,31,1,2,"1100-1159",0,0,72,65,45,1,187,1,31,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,14,7,"2018-01-14","B6",20409,"B6","N827JB",741,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,14986,1498603,34986,"SRQ","Sarasota/Bradenton, FL","FL",12,"Florida",33,1025,1052,27,27,1,1,"1000-1059",22,1114,1433,8,1400,1441,41,41,1,2,"1400-1459",0,0,215,229,199,1,1220,5,2,0,14,0,25,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,14,7,"2018-01-14","B6",20409,"B6","N537JB",797,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,10397,1039707,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1607,1646,39,39,1,2,"1600-1659",16,1702,1938,17,1907,1955,48,48,1,3,"1900-1959",0,0,180,189,156,1,946,4,8,0,9,0,31,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,14,7,"2018-01-14","B6",20409,"B6","N238JB",1027,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,10821,1082106,30852,"BWI","Baltimore, MD","MD",24,"Maryland",35,1720,1820,60,60,1,4,"1700-1759",13,1833,1943,6,1901,1949,48,48,1,3,"1900-1959",0,0,101,89,70,1,369,2,6,0,0,0,42,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,14,7,"2018-01-14","B6",20409,"B6","N537JB",1097,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,10397,1039707,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,901,921,20,20,1,1,"0900-0959",21,942,1218,10,1159,1228,29,29,1,1,"1100-1159",0,0,178,187,156,1,946,4,19,0,9,0,1,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,14,7,"2018-01-14","B6",20409,"B6","N238JB",1259,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,14100,1410005,34100,"PHL","Philadelphia, PA","PA",42,"Pennsylvania",23,2112,2206,54,54,1,3,"2100-2159",13,2219,2330,10,2250,2340,50,50,1,3,"2200-2259",0,0,98,94,71,1,280,2,19,0,0,0,31,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,14,7,"2018-01-14","B6",20409,"B6","N265JB",1317,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,12478,1247805,31703,"JFK","New York, NY","NY",36,"New York",22,1658,1716,18,18,1,1,"1600-1659",12,1728,1819,6,1820,1825,5,5,0,0,"1800-1859",0,0,82,69,51,1,187,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,14,7,"2018-01-14","B6",20409,"B6","N228JB",1331,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,12953,1295304,31703,"LGA","New York, NY","NY",36,"New York",22,1710,1837,87,87,1,5,"1700-1759",20,1857,1948,5,1836,1953,77,77,1,5,"1800-1859",0,0,86,76,51,1,184,1,54,0,0,0,23,1804,14,14,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,14,7,"2018-01-14","B6",20409,"B6","N615JB",1667,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,10994,1099402,30994,"CHS","Charleston, SC","SC",45,"South Carolina",37,919,1013,54,54,1,3,"0900-0959",17,1030,1252,9,1200,1301,61,61,1,4,"1200-1259",0,0,161,168,142,1,818,4,26,0,7,0,28,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,14,7,"2018-01-14","B6",20409,"B6","N547JB",1969,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,11697,1169706,32467,"FLL","Fort Lauderdale, FL","FL",12,"Florida",33,1700,1754,54,54,1,3,"1700-1759",12,1806,2122,16,2038,2138,60,60,1,4,"2000-2059",0,0,218,224,196,1,1237,5,54,0,6,0,0,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,14,7,"2018-01-14","B6",20409,"B6","N806JB",1991,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,15304,1530402,33195,"TPA","Tampa, FL","FL",12,"Florida",33,1520,1611,51,51,1,3,"1500-1559",18,1629,1942,6,1849,1948,59,59,1,3,"1800-1859",0,0,209,217,193,1,1185,5,14,0,8,0,37,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,14,7,"2018-01-14","B6",20409,"B6","N265JB",2127,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,10821,1082106,30852,"BWI","Baltimore, MD","MD",24,"Maryland",35,1056,1319,143,143,1,9,"1000-1059",12,1331,1443,6,1231,1449,138,138,1,9,"1200-1259",0,0,95,90,72,1,369,2,138,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,14,7,"2018-01-14","B6",20409,"B6","N558JB",2469,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,11697,1169706,32467,"FLL","Fort Lauderdale, FL","FL",12,"Florida",33,2015,2031,16,16,1,1,"2000-2059",10,2041,2349,4,2343,2353,10,10,0,0,"2300-2359",0,0,208,202,188,1,1237,5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,14,7,"2018-01-14","B6",20409,"B6","N228JB",2779,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,11618,1161802,31703,"EWR","Newark, NJ","NJ",34,"New Jersey",21,2127,2146,19,19,1,1,"2100-2159",14,2200,2253,8,2251,2301,10,10,0,0,"2200-2259",0,0,84,75,53,1,200,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,15,1,"2018-01-15","B6",20409,"B6","N961JB",19,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,14679,1467903,33570,"SAN","San Diego, CA","CA",6,"California",91,1635,1725,50,50,1,3,"1600-1659",23,1748,2011,4,2010,2015,5,5,0,0,"2000-2059",0,0,395,350,323,1,2588,11,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,15,1,"2018-01-15","B6",20409,"B6","N304JB",55,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,11278,1127805,30852,"DCA","Washington, DC","VA",51,"Virginia",38,719,834,75,75,1,5,"0700-0759",57,931,1052,2,907,1054,107,107,1,7,"0900-0959",0,0,108,140,81,1,399,2,75,0,32,0,0,715,29,29,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,15,1,"2018-01-15","B6",20409,"B6","N589JB",61,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,14843,1484306,34819,"SJU","San Juan, PR","PR",72,"Puerto Rico",3,2255,2329,34,34,1,2,"2200-2259",13,2342,413,4,351,417,26,26,1,1,"0001-0559",0,0,236,228,211,1,1674,7,15,0,0,0,11,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,15,1,"2018-01-15","B6",20409,"B6","N607JB",69,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,11697,1169706,32467,"FLL","Fort Lauderdale, FL","FL",12,"Florida",33,1420,1515,55,55,1,3,"1400-1459",60,1615,1940,10,1755,1950,115,115,1,7,"1700-1759",0,0,215,275,205,1,1237,5,25,30,60,0,0,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,15,1,"2018-01-15","B6",20409,"B6","N317JB",111,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,13930,1393006,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,701,747,46,46,1,3,"0700-0759",58,845,957,30,904,1027,83,83,1,5,"0900-0959",0,0,183,220,132,1,867,4,0,0,83,0,0,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,15,1,"2018-01-15","B6",20409,"B6","N323JB",117,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,12478,1247805,31703,"JFK","New York, NY","NY",36,"New York",22,1243,1301,18,18,1,1,"1200-1259",42,1343,1435,6,1401,1441,40,40,1,2,"1400-1459",0,0,78,100,52,1,187,1,18,0,22,0,0,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,15,1,"2018-01-15","B6",20409,"B6","N554JB",121,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,14027,1402702,34027,"PBI","West Palm Beach/Palm Beach, FL","FL",12,"Florida",33,900,915,15,15,1,1,"0900-0959",64,1019,1322,6,1229,1328,59,59,1,3,"1200-1259",0,0,209,253,183,1,1197,5,15,0,44,0,0,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,15,1,"2018-01-15","B6",20409,"B6","N353JB",157,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,12264,1226402,30852,"IAD","Washington, DC","VA",51,"Virginia",38,1241,1354,73,73,1,4,"1200-1259",47,1441,1601,5,1424,1606,102,102,1,6,"1400-1459",0,0,103,132,80,1,413,2,40,0,29,0,33,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,15,1,"2018-01-15","B6",20409,"B6","N804JB",159,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,14100,1410005,34100,"PHL","Philadelphia, PA","PA",42,"Pennsylvania",23,645,727,42,42,1,2,"0600-0659",16,743,850,11,825,901,36,36,1,2,"0800-0859",0,0,100,94,67,1,280,2,36,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,15,1,"2018-01-15","B6",20409,"B6","N986JB",177,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,12889,1288903,32211,"LAS","Las Vegas, NV","NV",32,"Nevada",85,2045,2116,31,31,1,2,"2000-2059",46,2202,2357,6,2355,3,8,8,0,0,"2300-2359",0,0,370,347,295,1,2381,10,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,15,1,"2018-01-15","B6",20409,"B6","N571JB",221,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,14027,1402702,34027,"PBI","West Palm Beach/Palm Beach, FL","FL",12,"Florida",33,2030,2109,39,39,1,2,"2000-2059",15,2124,34,3,2353,37,44,44,1,2,"2300-2359",0,0,203,208,190,1,1197,5,1,0,5,0,38,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,15,1,"2018-01-15","B6",20409,"B6","N657JB",269,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,11697,1169706,32467,"FLL","Fort Lauderdale, FL","FL",12,"Florida",33,935,1149,134,134,1,8,"0900-0959",19,1208,1513,3,1311,1516,125,125,1,8,"1300-1359",0,0,216,207,185,1,1237,5,125,0,0,0,0,943,72,72,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,15,1,"2018-01-15","B6",20409,"B6","N329JB",311,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,13930,1393006,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1052,1108,16,16,1,1,"1000-1059",49,1157,1307,14,1255,1321,26,26,1,1,"1200-1259",0,0,183,193,130,1,867,4,0,0,26,0,0,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,15,1,"2018-01-15","B6",20409,"B6","N634JB",321,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,14027,1402702,34027,"PBI","West Palm Beach/Palm Beach, FL","FL",12,"Florida",33,1644,1827,103,103,1,6,"1600-1659",33,1900,2203,5,2013,2208,115,115,1,7,"2000-2059",0,0,209,221,183,1,1197,5,84,0,12,0,19,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,15,1,"2018-01-15","B6",20409,"B6","N296JB",357,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,12264,1226402,30852,"IAD","Washington, DC","VA",51,"Virginia",38,1822,2011,109,109,1,7,"1800-1859",39,2050,2211,5,2007,2216,129,129,1,8,"2000-2059",0,0,105,125,81,1,413,2,21,0,20,0,88,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
