"AIRLINE_ID","QUARTER","MONTH","DAY","ORIGIN_AIRPORT_ID","DESTINATION_AIRPORT_ID","DEPARTURE_TIME","DELAY","IS_DELAY_15","MANUFACTURE_YEAR","ACQUISITION_DATE","IS_OPERATING","NUMBER_OF_SEATS","FULLTIME_EMPLOYEES","CARRIER_GROUP"
19790,1,2,25,10721,11433,14,0,0,2003,"12/9/2003","Y",132,77731,3
19790,2,4,8,10721,10397,9,19,1,2016,"7/28/2016","Y",192,77731,3
19790,1,1,1,10721,12478,9,0,0,2001,"10/14/2014","Y",110,77731,3
19790,2,4,11,10721,11433,6,0,0,1993,"3/9/1993","Y",157,77731,3
19790,2,4,19,10721,10397,7,1,0,2018,"3/16/2018","Y",189,77731,3
19790,2,5,4,10721,12478,17,0,0,2000,"9/26/2000","Y",132,77731,3
19790,2,4,15,10721,14747,7,0,0,2001,"12/21/2001","Y",160,77731,3
19790,1,3,10,10721,13487,5,0,0,2015,"2/27/2015","Y",180,77731,3
19790,1,2,13,10721,13487,7,0,0,1992,"12/18/1992","Y",157,77731,3
19790,2,5,10,10721,13487,11,0,0,1996,"11/22/1996","Y",158,77731,3
19790,2,4,10,10721,10423,19,44,1,1999,"3/9/1999","Y",157,77731,3
19790,1,3,19,10721,14869,6,0,0,2016,"4/22/2016","Y",180,77731,3
19790,1,3,18,10721,11433,16,4,0,2002,"5/30/2002","Y",132,77731,3
19790,1,3,10,10721,11433,16,0,0,2002,"5/30/2002","Y",132,77731,3
19790,1,1,22,10721,11433,14,0,0,2002,"3/27/2002","Y",132,77731,3
19790,2,4,18,10721,12953,20,22,1,2001,"5/29/2015","Y",110,77731,3
19790,1,3,31,10721,12953,18,0,0,2002,"1/8/2014","Y",110,77731,3
19790,2,5,6,10721,14492,8,0,0,2002,"1/8/2014","Y",110,77731,3
19790,1,3,10,10721,10397,10,2,0,2017,"10/2/2017","Y",189,77731,3
19790,2,4,12,10721,14869,19,4,0,2000,"12/14/2000","Y",160,77731,3
19790,2,4,2,10721,13204,11,0,0,1992,"12/18/1992","Y",157,77731,3
19790,1,1,3,10721,11193,6,64,1,2001,"12/17/2014","Y",110,77731,3
19790,1,2,2,10721,12953,8,0,0,2006,"1/13/2015","Y",110,77731,3
19790,2,5,1,10721,12953,11,0,0,2000,"6/30/2015","Y",110,77731,3
19790,1,1,11,10721,14027,7,0,0,2003,"6/27/2003","Y",132,77731,3
19790,1,1,21,10721,11433,14,0,0,2001,"3/10/2015","Y",110,77731,3
19790,2,5,25,10721,10397,19,24,1,2013,"9/27/2013","Y",180,77731,3
19790,1,3,9,10721,11433,10,12,0,1992,"1/28/1993","Y",157,77731,3
19790,1,1,22,10721,12953,20,0,0,2001,"3/10/2015","Y",110,77731,3
19790,2,4,20,10721,12953,7,0,0,2001,"12/17/2014","Y",110,77731,3
19790,2,5,22,10721,10397,11,0,0,2017,"12/15/2017","Y",189,77731,3
19790,2,4,13,10721,12953,11,6,0,2001,"12/17/2014","Y",110,77731,3
19790,2,4,23,10721,13487,11,2,0,2018,"3/13/2018","Y",180,77731,3
19790,1,3,7,10721,11433,16,0,0,2002,"6/14/2002","Y",132,77731,3
19790,2,5,9,10721,12478,6,0,0,2002,"6/14/2002","Y",132,77731,3
19790,2,5,22,10721,11433,18,30,1,1991,"3/2/1992","Y",157,77731,3
19790,1,2,2,10721,10397,11,0,0,2017,"11/1/2017","Y",189,77731,3
19790,2,5,30,10721,12953,20,0,0,2002,"10/28/2013","Y",110,77731,3
19790,2,4,18,10721,10397,7,0,0,2016,"8/12/2016","Y",192,77731,3
19790,2,4,10,10721,11193,17,2,0,2000,"12/14/2000","Y",160,77731,3
19790,1,2,17,10721,11433,12,65,1,2002,"8/28/2002","Y",132,77731,3
19790,2,4,2,10721,12953,11,176,1,1999,"8/5/2015","Y",110,77731,3
19790,1,1,12,10721,10397,11,0,0,2017,"12/6/2017","Y",189,77731,3
19790,1,1,13,10721,12953,13,0,0,2002,"2/27/2014","Y",110,77731,3
19790,2,4,1,10721,13487,14,0,0,2001,"11/10/2015","Y",110,77731,3
19790,2,5,8,10721,15304,7,3,0,1992,"12/18/1992","Y",157,77731,3
19790,2,5,19,10721,13487,11,0,0,2017,"11/1/2017","Y",189,77731,3
19790,1,2,27,10721,12892,17,0,0,1997,"11/15/2007","Y",168,77731,3
19790,1,2,27,10721,14771,7,0,0,1997,"1/24/2008","Y",168,77731,3
19790,1,2,21,10721,13487,8,6,0,1992,"12/18/1992","Y",157,77731,3
19790,1,2,6,10721,10397,8,0,0,1992,"5/5/1992","Y",157,77731,3
19790,1,2,1,10721,14771,7,0,0,1997,"1/24/2008","Y",168,77731,3
19790,1,1,5,10721,12478,17,278,1,2001,"6/14/2001","Y",132,77731,3
19790,1,3,20,10721,11433,9,0,0,2001,"6/14/2001","Y",132,77731,3
19790,2,4,14,10721,11433,16,0,0,2002,"6/14/2002","Y",132,77731,3
19790,2,4,11,10721,12953,7,0,0,2001,"12/17/2014","Y",110,77731,3
19790,2,5,15,10721,14771,7,0,0,1997,"11/15/2007","Y",168,77731,3
19790,1,1,11,10721,12953,8,0,0,2001,"3/10/2015","Y",110,77731,3
19790,1,1,23,10721,14492,6,0,0,2001,"3/10/2015","Y",110,77731,3
19790,2,5,7,10721,10397,14,0,0,2017,"7/17/2017","Y",189,77731,3
19790,1,3,9,10721,10397,12,10,0,2017,"7/17/2017","Y",189,77731,3
19790,1,1,5,10721,13204,19,0,0,1999,"7/28/1999","Y",157,77731,3
19790,2,4,5,10721,11433,10,0,0,1992,"12/18/1992","Y",157,77731,3
19790,2,5,21,10721,10397,6,0,0,2016,"7/27/2016","Y",180,77731,3
19790,1,2,17,10721,14869,6,16,1,2016,"7/27/2016","Y",180,77731,3
19790,1,3,8,10721,10397,16,158,1,1999,"4/28/1999","Y",157,77731,3
19790,1,3,3,10721,11433,12,0,0,2001,"7/16/2001","Y",160,77731,3
19790,1,2,26,10721,10397,16,0,0,1991,"7/23/1991","Y",157,77731,3
19790,1,3,25,10721,13487,16,13,0,1993,"5/28/1993","Y",157,77731,3
19790,2,4,22,10721,13204,11,0,0,1991,"7/23/1991","Y",157,77731,3
19790,1,2,18,10721,11697,16,8,0,1992,"1/28/1993","Y",157,77731,3
19790,1,3,24,10721,10397,16,7,0,2016,"7/28/2016","Y",192,77731,3
19790,2,4,8,10721,12478,17,2,0,2002,"10/25/2002","Y",132,77731,3
19790,1,2,6,10721,10397,16,0,0,2002,"11/14/2002","Y",132,77731,3
19790,2,5,16,10721,14492,19,6,0,2001,"12/17/2014","Y",110,77731,3
19790,2,5,6,10721,10423,19,0,0,1991,"6/12/1991","Y",157,77731,3
19790,1,3,30,10721,11433,10,0,0,2001,"11/29/2001","Y",157,77731,3
19790,1,1,15,10721,11433,10,99,1,2001,"11/29/2001","Y",157,77731,3
19790,1,2,25,10721,14771,7,1,0,1997,"11/15/2007","Y",168,77731,3
19790,1,2,17,10721,12892,7,0,0,2000,"12/21/2007","Y",168,77731,3
19790,2,5,25,10721,12892,7,68,1,1999,"12/21/2007","Y",168,77731,3
19790,2,4,27,10721,11433,16,0,0,2002,"8/28/2002","Y",132,77731,3
19790,1,1,28,10721,10397,6,0,0,2013,"12/4/2013","Y",180,77731,3
19790,2,5,28,10721,13204,20,22,1,1992,"12/18/1992","Y",157,77731,3
19790,2,5,4,10721,14747,7,0,0,1999,"12/20/1999","Y",160,77731,3
19790,1,3,26,10721,11697,8,11,0,2003,"12/18/2003","Y",157,77731,3
19790,2,5,3,10721,13487,11,0,0,2001,"12/21/2001","Y",160,77731,3
19790,1,3,28,10721,11433,10,0,0,2003,"11/20/2003","Y",157,77731,3
19790,2,5,24,10721,11433,9,0,0,2002,"8/29/2002","Y",132,77731,3
19790,1,3,21,10721,11433,14,33,1,2002,"8/29/2002","Y",132,77731,3
19790,1,1,23,10721,12478,6,20,1,2000,"8/28/2000","Y",199,77731,3
19790,2,5,10,10721,14869,6,0,0,2017,"4/26/2017","Y",180,77731,3
19790,1,1,12,10721,10397,14,0,0,2017,"7/21/2017","Y",189,77731,3
19790,2,4,16,10721,12892,7,204,1,1997,"11/15/2007","Y",168,77731,3
19790,2,5,4,10721,14869,6,0,0,2017,"7/13/2017","Y",180,77731,3
19790,1,2,5,10721,11433,10,0,0,1992,"12/23/1992","Y",157,77731,3
19790,2,4,10,10721,14747,7,0,0,1998,"11/4/1998","Y",160,77731,3
19790,2,5,29,10721,11433,10,0,0,1991,"7/23/1991","Y",157,77731,3
19790,1,3,7,10721,14771,7,0,0,1996,"7/16/2007","Y",168,77731,3
19790,2,4,26,10721,12892,7,11,0,1997,"8/14/2007","Y",168,77731,3
19790,1,1,8,10721,13487,7,71,1,1999,"4/28/1999","Y",157,77731,3
19790,1,1,3,10721,13204,7,6,0,1992,"12/18/1992","Y",157,77731,3
19790,1,2,27,10721,12953,6,0,0,2005,"4/21/2015","Y",110,77731,3
19790,1,2,15,10721,12892,17,12,0,1996,"4/15/1996","Y",199,77731,3
19790,2,5,30,10721,12953,11,0,0,2002,"10/28/2013","Y",110,77731,3
19790,1,2,12,10721,12953,16,0,0,2001,"12/17/2014","Y",110,77731,3
19790,1,1,25,10721,11433,12,0,0,2001,"9/24/2001","Y",132,77731,3
19790,1,3,1,10721,10397,16,18,1,2001,"7/16/2001","Y",160,77731,3
19790,2,5,3,10721,11193,5,0,0,2002,"1/8/2014","Y",110,77731,3
19790,2,4,27,10721,12953,20,71,1,2002,"1/8/2014","Y",110,77731,3
19790,2,4,4,10721,10397,7,0,0,2017,"2/10/2017","Y",192,77731,3
19790,2,5,22,10721,11433,10,0,0,1992,"12/18/1992","Y",157,77731,3
19790,1,1,21,10721,14635,14,0,0,2001,"9/24/2001","Y",132,77731,3
19790,2,5,14,10721,10397,6,0,0,2013,"9/27/2013","Y",180,77731,3
19790,1,2,26,10721,13487,5,0,0,1995,"3/28/2012","N",158,77731,3
19790,1,3,14,10721,14771,7,104,1,1997,"10/15/2007","Y",168,77731,3
19790,2,4,23,10721,12953,20,0,0,2001,"3/10/2015","Y",110,77731,3
19790,2,4,23,10721,10397,16,15,1,1991,"6/12/1991","Y",157,77731,3
19790,1,3,2,10721,10397,8,70,1,1997,"1/24/2008","Y",168,77731,3
19790,1,1,18,10721,14771,7,0,0,1997,"1/24/2008","Y",168,77731,3
19790,1,3,18,10721,13204,8,0,0,1992,"6/11/1992","Y",157,77731,3
19790,2,4,20,10721,10397,16,0,0,1991,"3/2/1992","Y",157,77731,3
19790,2,5,14,10721,13487,14,0,0,2002,"6/10/2002","Y",157,77731,3
19790,1,1,29,10721,13487,7,7,0,1999,"6/14/1999","Y",157,77731,3
19790,1,2,7,10721,11433,8,0,0,2000,"12/19/2000","Y",132,77731,3
19790,1,1,10,10721,10397,7,0,0,2017,"9/22/2017","Y",189,77731,3
19790,1,2,21,10721,12478,6,11,0,2002,"3/27/2002","Y",132,77731,3
19790,1,1,24,10721,11433,16,5,0,2002,"3/27/2002","Y",132,77731,3
19790,2,4,5,10721,12953,6,0,0,1999,"8/5/2015","Y",110,77731,3
19790,2,5,29,10721,12892,17,0,0,1997,"1/24/2008","Y",168,77731,3
19790,1,1,29,10721,10397,13,0,0,2017,"1/20/2017","Y",192,77731,3
19790,1,1,7,10721,11433,5,9,0,2000,"1/17/2014","Y",110,77731,3
19790,2,4,11,10721,11433,14,2,0,1999,"6/14/1999","Y",157,77731,3
19790,2,4,9,10721,11697,7,0,0,1992,"12/18/1992","Y",157,77731,3
19790,2,5,2,10721,11433,6,1,0,1992,"12/18/1992","Y",157,77731,3
19790,1,2,14,10721,13204,8,0,0,1999,"6/14/1999","Y",157,77731,3
19790,2,5,18,10721,14771,17,130,1,1997,"9/14/2007","Y",168,77731,3
19790,2,5,21,10721,13204,20,5,0,1992,"12/18/1992","Y",157,77731,3
19790,1,1,21,10721,10397,17,0,0,2017,"10/2/2017","Y",189,77731,3
19790,2,4,12,10721,11697,7,0,0,1992,"12/18/1992","Y",157,77731,3
19790,2,5,5,10721,10397,11,0,0,2017,"10/2/2017","Y",189,77731,3
19790,1,3,6,10721,10397,10,0,0,2017,"10/2/2017","Y",189,77731,3
19790,2,5,29,10721,12892,7,0,0,1997,"11/15/2007","Y",168,77731,3
19790,2,5,25,10721,11433,16,0,0,2002,"3/27/2002","Y",132,77731,3
19790,2,5,9,10721,11433,9,0,0,2002,"2/25/2002","Y",132,77731,3
19790,2,5,5,10721,11433,16,0,0,2002,"3/8/2002","Y",132,77731,3
19790,2,5,30,10721,13487,14,13,0,1999,"7/28/1999","Y",157,77731,3
19790,2,4,4,10721,11697,15,28,1,1992,"12/18/1992","Y",157,77731,3
19790,1,1,5,10721,11433,8,86,1,2001,"6/14/2001","Y",132,77731,3
19790,1,1,13,10721,13204,7,3,0,1992,"4/1/1992","Y",160,77731,3
19790,2,4,5,10721,12953,11,0,0,1999,"8/5/2015","Y",110,77731,3
19790,1,1,13,10721,14492,14,252,1,2001,"7/15/2014","Y",110,77731,3
19790,2,4,25,10721,11433,18,141,1,1999,"4/7/1999","Y",157,77731,3
19790,1,3,14,10721,12478,17,0,0,2001,"9/24/2001","Y",132,77731,3
19790,2,5,14,10721,13487,19,0,0,1999,"5/10/1999","Y",160,77731,3
19790,2,5,14,10721,14771,7,0,0,1997,"11/15/2007","Y",168,77731,3
19790,2,5,18,10721,14771,7,0,0,1997,"10/15/2007","Y",168,77731,3
19790,1,2,10,10721,15304,8,1,0,1991,"3/2/1992","Y",157,77731,3
19790,1,3,11,10721,10397,16,24,1,1992,"6/11/1992","Y",157,77731,3
19790,1,3,18,10721,10397,16,0,0,1992,"6/11/1992","Y",157,77731,3
19790,2,4,16,10721,10397,14,12,0,2016,"8/12/2016","Y",192,77731,3
19790,2,5,2,10721,14869,6,0,0,2017,"11/8/2017","Y",180,77731,3
19790,1,1,1,10721,11433,12,0,0,2001,"6/14/2001","Y",132,77731,3
19790,2,4,3,10721,11433,6,0,0,1992,"12/18/1992","Y",157,77731,3
19790,2,5,20,10721,14492,14,0,0,1999,"2/2/2016","Y",110,77731,3
19790,2,5,21,10721,14492,8,0,0,2001,"12/17/2014","Y",110,77731,3
19790,2,4,29,10721,10397,16,13,0,1993,"3/9/1993","Y",157,77731,3
19790,2,5,19,10721,13204,11,0,0,1993,"3/9/1993","Y",157,77731,3
19790,1,1,30,10721,13204,19,17,1,1992,"5/5/1992","Y",157,77731,3
19790,1,2,27,10721,14635,14,12,0,2002,"3/27/2002","Y",132,77731,3
19790,2,5,14,10721,11433,9,0,0,2002,"10/10/2002","Y",132,77731,3
19790,1,1,10,10721,11193,17,0,0,1991,"2/22/1991","Y",149,77731,3
19790,1,1,22,10721,14747,7,9,0,2000,"8/28/2000","Y",199,77731,3
19790,1,2,12,10721,14492,6,0,0,2000,"1/17/2014","Y",110,77731,3
19790,2,5,15,10721,10397,17,228,1,2017,"2/10/2017","Y",192,77731,3
19790,2,4,3,10721,12953,20,0,0,1999,"8/5/2015","Y",110,77731,3
19790,1,3,6,10721,12953,7,0,0,1999,"8/5/2015","Y",110,77731,3
19790,2,4,29,10721,14747,16,15,1,1999,"11/22/1999","Y",160,77731,3
19790,2,5,22,10721,15304,7,0,0,1992,"12/18/1992","Y",157,77731,3
19790,1,2,17,10721,14869,17,0,0,2016,"10/6/2016","Y",180,77731,3
19790,1,3,17,10721,14747,7,0,0,2001,"8/22/2001","Y",160,77731,3
19790,1,3,22,10721,14869,6,0,0,2013,"9/27/2013","Y",180,77731,3
19790,1,2,6,10721,15304,15,0,0,2000,"1/14/2000","Y",160,77731,3
19790,1,1,22,10721,11697,8,0,0,2000,"12/14/2000","Y",160,77731,3
19790,1,3,4,10721,12892,7,0,0,2001,"8/15/2001","Y",160,77731,3
19790,2,5,18,10721,15304,15,1,0,1999,"4/28/1999","Y",157,77731,3
19790,1,2,23,10721,10397,14,0,0,1993,"5/28/1993","Y",157,77731,3
19790,2,4,7,10721,14492,6,101,1,1999,"8/5/2015","Y",110,77731,3
19790,2,5,5,10721,14492,6,0,0,2002,"1/8/2014","Y",110,77731,3
19790,2,5,7,10721,13487,19,16,1,1998,"11/4/1998","Y",160,77731,3
19790,1,2,7,10721,13487,7,11,0,1999,"4/28/1999","Y",157,77731,3
19790,2,5,20,10721,13204,11,0,0,1992,"12/23/1992","Y",157,77731,3
19790,2,4,3,10721,11433,12,0,0,1992,"12/18/1992","Y",157,77731,3
19790,1,3,24,10721,11697,16,7,0,1999,"6/14/1999","Y",157,77731,3
19790,2,4,5,10721,15304,7,29,1,1992,"12/18/1992","Y",157,77731,3
19790,1,1,10,10721,14635,14,0,0,2000,"10/26/2000","Y",132,77731,3
19790,2,5,13,10721,10397,17,0,0,2018,"2/20/2018","Y",189,77731,3
19790,2,4,3,10721,10397,6,13,0,1991,"6/12/1991","Y",157,77731,3
19790,2,4,6,10721,12953,7,0,0,1999,"8/5/2015","Y",110,77731,3
19790,2,5,26,10721,13487,19,0,0,1998,"4/20/1998","Y",157,77731,3
19790,1,3,19,10721,11697,8,30,1,1992,"6/11/1992","Y",157,77731,3
19790,2,5,31,10721,11193,5,0,0,2002,"10/28/2013","Y",110,77731,3
19790,2,4,2,10721,12953,6,192,1,1999,"8/5/2015","Y",110,77731,3
19790,2,5,22,10721,14869,6,0,0,2017,"1/20/2017","Y",180,77731,3
19790,1,2,12,10721,11697,8,0,0,2002,"6/10/2002","Y",157,77731,3
19790,2,4,1,10721,14869,17,0,0,1999,"12/20/1999","Y",160,77731,3
19790,1,1,8,10721,10423,19,31,1,2002,"2/21/2002","Y",132,77731,3
19790,1,3,29,10721,12953,6,0,0,2000,"10/8/2015","Y",110,77731,3
19790,1,3,15,10721,11433,5,0,0,2000,"9/22/2000","Y",160,77731,3
19790,1,2,26,10721,10397,7,0,0,2016,"12/6/2016","Y",192,77731,3
19790,1,1,15,10721,12953,6,84,1,2001,"4/8/2015","Y",110,77731,3
19790,1,2,6,10721,11433,12,0,0,2002,"10/10/2002","Y",132,77731,3
19790,1,1,12,10721,11193,17,74,1,1991,"2/22/1991","Y",149,77731,3
19790,2,5,28,10721,14869,6,0,0,2017,"7/13/2017","Y",180,77731,3
19790,1,2,15,10721,13487,11,210,1,2001,"5/17/2001","Y",132,77731,3
19790,1,3,23,10721,15304,7,0,0,1998,"11/9/1998","Y",157,77731,3
19790,1,2,26,10721,12478,17,3,0,2002,"3/27/2002","Y",132,77731,3
19790,2,4,25,10721,12953,20,139,1,2001,"9/9/2014","Y",110,77731,3
19790,2,5,25,10721,11433,10,0,0,1992,"6/5/1992","Y",157,77731,3
19790,1,1,20,10721,13303,8,0,0,1998,"11/4/1998","Y",160,77731,3
19790,2,5,16,10721,13204,11,0,0,1993,"5/28/1993","Y",157,77731,3
19790,1,2,14,10721,11433,5,0,0,2003,"6/5/2003","Y",132,77731,3
19790,1,2,25,10721,11433,12,0,0,2003,"8/5/2003","Y",132,77731,3
19790,1,2,5,10721,14771,7,0,0,1997,"11/15/2007","Y",168,77731,3
19790,2,4,10,10721,14771,7,10,0,1997,"11/15/2007","Y",168,77731,3
19790,2,5,1,10721,15304,7,0,0,1992,"12/18/1992","Y",157,77731,3
19790,1,3,26,10721,10397,16,0,0,1999,"6/14/1999","Y",157,77731,3
19790,2,5,2,10721,10397,17,4,0,2017,"7/21/2017","Y",189,77731,3
19790,1,1,9,10721,14771,7,5,0,1997,"1/24/2008","Y",168,77731,3
19790,2,4,20,10721,13204,8,0,0,1991,"3/2/1992","Y",157,77731,3
19790,2,4,22,10721,11697,7,5,0,1998,"4/20/1998","Y",157,77731,3
19790,2,4,23,10721,13487,16,14,0,1999,"6/14/1999","Y",157,77731,3
19790,1,2,19,10721,13487,14,5,0,1995,"7/22/1995","Y",158,77731,3
19790,1,2,26,10721,11433,10,17,1,1992,"1/28/1993","Y",157,77731,3
19790,1,3,24,10721,11697,7,0,0,1999,"6/14/1999","Y",157,77731,3
19790,2,4,25,10721,10397,14,0,0,2018,"2/20/2018","Y",189,77731,3
19790,1,2,27,10721,13487,16,0,0,2003,"11/20/2003","Y",157,77731,3
19790,1,2,14,10721,10423,19,0,0,2000,"10/26/2000","Y",132,77731,3
19790,1,3,19,10721,11193,17,0,0,1991,"3/3/1991","Y",149,77731,3
19790,1,3,1,10721,14027,7,0,0,2002,"8/28/2002","Y",132,77731,3
19790,2,4,21,10721,13204,7,0,0,1991,"7/23/1991","Y",157,77731,3
19790,1,1,31,10721,11433,8,0,0,2001,"6/14/2001","Y",132,77731,3
19790,2,5,16,10721,14771,17,11,0,1997,"11/15/2007","Y",168,77731,3
19790,2,5,22,10721,13487,11,18,1,1998,"11/4/1998","Y",160,77731,3
19790,1,3,6,10721,10397,14,9,0,2017,"11/1/2017","Y",189,77731,3
19790,2,4,12,10721,12478,17,0,0,1999,"8/9/1999","Y",132,77731,3
19790,1,3,8,10721,15304,15,195,1,1992,"12/18/1992","Y",157,77731,3
19790,2,4,29,10721,13487,18,1,0,2001,"12/21/2001","Y",160,77731,3
19790,2,5,8,10721,12953,7,0,0,2000,"10/8/2015","Y",110,77731,3
19790,1,2,13,10721,12953,20,0,0,2001,"12/17/2014","Y",110,77731,3
19790,1,2,26,10721,12892,17,0,0,1997,"11/15/2007","Y",168,77731,3
19790,1,2,12,10721,12953,19,0,0,2001,"4/8/2015","Y",110,77731,3
19790,1,3,7,10721,14635,16,0,0,2002,"8/29/2002","Y",132,77731,3
19790,1,2,20,10721,12953,19,0,0,2005,"11/18/2014","Y",110,77731,3
19790,2,4,8,10721,11697,7,0,0,1998,"11/9/1998","Y",157,77731,3
19790,2,4,17,10721,12892,7,0,0,1997,"1/24/2008","Y",168,77731,3
19790,1,3,24,10721,10397,10,0,0,2018,"2/20/2018","Y",189,77731,3
19790,2,4,4,10721,12892,7,0,0,1997,"1/24/2008","Y",168,77731,3
19790,1,1,14,10721,11697,8,0,0,2017,"9/22/2017","Y",189,77731,3
19790,1,3,5,10721,14869,6,37,1,2017,"12/13/2017","Y",180,77731,3
19790,1,2,14,10721,14869,6,49,1,2001,"8/6/2001","Y",160,77731,3
19790,1,3,28,10721,11433,6,16,1,1992,"12/18/1992","Y",157,77731,3
19790,1,2,26,10721,13204,19,0,0,1999,"7/28/1999","Y",157,77731,3
19790,2,5,12,10721,11433,9,0,0,2002,"2/27/2015","Y",110,77731,3
19790,1,2,28,10721,12478,17,1,0,2002,"4/4/2002","Y",132,77731,3
19790,2,5,11,10721,13204,20,3,0,1999,"7/28/1999","Y",157,77731,3
19790,1,2,21,10721,11697,8,0,0,1999,"4/28/1999","Y",157,77731,3
19790,2,4,26,10721,13487,11,0,0,2017,"4/26/2017","Y",180,77731,3
19790,2,5,20,10721,12953,16,0,0,2001,"12/17/2014","Y",110,77731,3
19790,2,5,14,10721,14869,6,0,0,2017,"4/26/2017","Y",180,77731,3
19790,2,5,11,10721,14869,17,14,0,2001,"6/25/2001","Y",160,77731,3
19790,2,5,9,10721,11433,12,0,0,1996,"12/21/2010","Y",158,77731,3
19790,1,1,21,10721,13204,14,0,0,1998,"3/13/1998","Y",157,77731,3
19790,2,4,28,10721,13303,11,0,0,2000,"9/26/2000","Y",132,77731,3
19790,1,2,25,10721,13487,8,3,0,1999,"6/14/1999","Y",157,77731,3
19790,1,1,16,10721,11697,8,0,0,1999,"6/14/1999","Y",157,77731,3
19790,2,5,7,10721,11433,14,0,0,1999,"7/28/1999","Y",157,77731,3
19790,2,5,17,10721,12953,20,0,0,2002,"10/28/2013","Y",110,77731,3
19790,2,5,21,10721,13487,5,2,0,2017,"7/10/2017","Y",180,77731,3
19790,2,4,3,10721,10397,18,0,0,2016,"8/18/2016","Y",192,77731,3
19790,1,2,8,10721,11433,5,0,0,1999,"8/9/1999","Y",132,77731,3
19790,2,5,16,10721,10397,8,0,0,1997,"11/15/2007","Y",168,77731,3
19790,1,1,10,10721,11433,5,0,0,2002,"3/27/2002","Y",132,77731,3
19790,1,2,23,10721,11433,8,2,0,1992,"5/5/1992","Y",157,77731,3
19790,1,1,8,10721,11433,10,32,1,1998,"4/20/1998","Y",157,77731,3
19790,2,5,18,10721,11697,7,0,0,2001,"6/18/2001","Y",160,77731,3
19790,2,4,18,10721,13487,8,0,0,2001,"8/21/2001","Y",160,77731,3
19790,1,1,26,10721,13487,18,0,0,2000,"9/26/2000","Y",132,77731,3
19790,2,5,25,10721,14869,17,7,0,2001,"12/21/2001","Y",160,77731,3
19790,1,1,17,10721,10397,14,410,1,2017,"11/1/2017","Y",189,77731,3
19790,1,2,9,10721,10397,6,0,0,2016,"7/28/2016","Y",192,77731,3
19790,1,1,9,10721,10397,9,0,0,2016,"9/21/2016","Y",192,77731,3
19790,1,1,20,10721,10397,17,0,0,1999,"7/28/1999","Y",157,77731,3
19790,1,3,28,10721,13204,8,35,1,1991,"6/12/1991","Y",157,77731,3
19790,1,3,7,10721,11433,10,0,0,1992,"4/8/1992","Y",157,77731,3
19790,1,2,1,10721,11433,8,0,0,1992,"5/5/1992","Y",157,77731,3
19790,2,4,13,10721,11433,10,0,0,1991,"3/2/1992","Y",157,77731,3
19790,2,4,26,10721,10397,6,0,0,2017,"2/10/2017","Y",192,77731,3
19790,1,1,22,10721,11433,8,0,0,2002,"3/27/2002","Y",132,77731,3
19790,2,5,15,10721,10397,6,0,0,2018,"4/9/2018","Y",189,77731,3
19790,1,3,11,10721,13487,14,0,0,2001,"3/10/2015","Y",110,77731,3
19790,1,2,16,10721,10397,16,9,0,1999,"7/28/1999","Y",157,77731,3
19790,1,1,23,10721,13487,11,0,0,2002,"3/27/2002","Y",132,77731,3
19790,1,3,11,10721,13487,16,41,1,1992,"12/18/1992","Y",157,77731,3
19790,1,3,21,10721,13487,5,0,0,2015,"8/7/2015","Y",180,77731,3
19790,1,3,21,10721,10397,12,0,0,2016,"7/28/2016","Y",192,77731,3
19790,1,3,15,10721,10397,8,82,1,1997,"11/15/2007","Y",168,77731,3
19790,2,4,1,10721,12953,9,0,0,1999,"8/5/2015","Y",110,77731,3
19790,2,5,23,10721,11433,12,0,0,1992,"12/18/1992","Y",157,77731,3
19790,1,1,11,10721,11193,17,3,0,1991,"2/22/1991","Y",149,77731,3
19790,2,4,23,10721,11433,12,0,0,1998,"4/20/1998","Y",157,77731,3
19790,2,5,3,10721,11433,14,3,0,1992,"12/23/1992","Y",157,77731,3
19790,1,3,23,10721,10397,9,4,0,2017,"2/10/2017","Y",192,77731,3
19790,2,4,12,10721,11433,14,0,0,2003,"11/20/2003","Y",157,77731,3
19790,1,2,23,10721,12478,17,0,0,2002,"7/8/2002","Y",132,77731,3
19790,1,1,21,10721,14027,7,4,0,2001,"9/24/2001","Y",132,77731,3
19790,2,4,29,10721,14747,7,0,0,2001,"6/18/2001","Y",160,77731,3
19790,1,2,25,10721,12478,6,0,0,2002,"11/14/2002","Y",132,77731,3
19790,2,4,8,10721,13487,14,7,0,2001,"3/9/2001","Y",199,77731,3
19790,2,5,6,10721,14492,19,0,0,2002,"1/8/2014","Y",110,77731,3
19790,2,5,29,10721,11433,16,0,0,2002,"3/27/2002","Y",132,77731,3
19790,2,5,23,10721,10397,14,0,0,2017,"12/15/2017","Y",189,77731,3
19790,2,4,1,10721,12892,17,0,0,1997,"1/24/2008","Y",168,77731,3
19790,2,5,27,10721,11433,5,0,0,2017,"7/13/2017","Y",180,77731,3
19790,2,5,18,10721,10397,8,0,0,1997,"9/14/2007","Y",168,77731,3
19790,2,4,15,10721,12953,7,17,1,2001,"12/17/2014","Y",110,77731,3
19790,1,3,1,10721,12953,19,0,0,2002,"1/8/2014","Y",110,77731,3
19790,2,4,29,10721,12953,12,87,1,2002,"1/8/2014","Y",110,77731,3
19790,1,1,29,10721,14771,7,0,0,1997,"11/15/2007","Y",168,77731,3
