MANUFACTURE_YEAR,ACQUISITION_DATE,TAIL_NUM,AIRLINE_ID,IS_OPERATING,NUMBER_OF_SEATS
1999,4/20/1999,N775AN,19805,Y,247
1999,5/18/1999,N776AN,19805,Y,247
1999,5/25/1999,N777AN,19805,Y,247
1999,6/21/1999,N778AN,19805,Y,289
1999,6/27/1999,N779AN,19805,Y,289
1999,9/10/1999,N780AN,19805,Y,247
1999,7/9/1999,N968TW,19805,Y,140
1999,7/16/1999,N969TW,19805,Y,140
1999,8/1/1999,N970TW,19805,Y,140
1999,8/9/1999,N971TW,19805,Y,140
1999,11/1/1999,N979TW,19805,Y,140
1999,11/10/1999,N980TW,19805,Y,140
1999,12/9/1999,N982TW,19805,Y,140
1999,12/16/1999,N983TW,19805,Y,140
1999,12/27/1999,N984TW,19805,Y,140
1999,8/18/1999,N972TW,19805,N,140
1999,5/6/1999,N961TW,19805,Y,140
1999,5/21/1999,N963TW,19805,Y,140
1999,6/2/1999,N964TW,19805,Y,140
1999,6/9/1999,N965TW,19805,Y,140
1999,6/19/1999,N966TW,19805,Y,140
1999,10/27/1999,N9677W,19805,Y,140
1999,11/26/1999,N9681B,19805,Y,140
1999,5/10/1999,N962TW,19805,N,140
1999,6/26/1999,N967TW,19805,N,140
1999,10/18/1999,N978TW,19805,N,140
1999,7/1/1999,N607AS,19930,Y,120
1999,8/1/1999,N609AS,19930,Y,120
1999,10/1/1999,N611AS,19930,Y,120
1999,11/1/1999,N612AS,19930,Y,120
1999,11/1/1999,N613AS,19930,Y,120
1999,12/1/1999,N614AS,19930,Y,120
1999,11/13/2018,N503JB,20409,Y,150
1999,10/7/2016,N504JB,20409,Y,150
1999,11/13/2015,N936AT,19790,Y,110
1999,10/1/2015,N940AT,19790,Y,110
1999,5/22/2015,N942AT,19790,Y,110
1999,9/3/2015,N943AT,19790,Y,110
1999,9/11/2015,N944AT,19790,Y,110
1999,2/2/2016,N945AT,19790,Y,110
1999,12/15/2015,N946AT,19790,Y,110
1999,10/20/2015,N947AT,19790,Y,110
1999,8/5/2015,N948AT,19790,Y,110
1999,7/15/2015,N949AT,19790,Y,110
1999,1/14/1999,N376DA,19790,Y,160
1999,5/10/1999,N377DA,19790,Y,160
1999,8/13/1999,N378DA,19790,Y,160
1999,8/23/1999,N379DA,19790,Y,160
1999,9/20/1999,N380DA,19790,Y,160
1999,9/13/1999,N381DN,19790,Y,160
1999,10/12/1999,N382DA,19790,Y,160
1999,10/19/1999,N383DN,19790,Y,160
1999,11/22/1999,N384DA,19790,Y,160
1999,11/19/1999,N385DN,19790,Y,160
1999,12/20/1999,N386DA,19790,Y,160
1999,9/24/1999,N6700,19790,Y,199
1999,10/7/1999,N6701,19790,Y,199
1999,11/20/1999,N6702,19790,Y,199
1999,1/27/1999,N696DL,19790,Y,199
1999,8/1/1999,N697DL,19790,Y,199
1999,8/31/1999,N698DL,19790,Y,199
1999,9/13/1999,N699DL,19790,Y,199
1999,2/15/2008,N717TW,19790,Y,168
1999,12/14/2007,N718TW,19790,Y,168
1999,11/15/2007,N721TW,19790,Y,168
1999,12/21/2007,N722TW,19790,Y,168
1999,3/14/2008,N727TW,19790,Y,168
1999,1/22/1999,N1602,19790,Y,226
1999,2/5/1999,N1603,19790,Y,226
1999,4/28/1999,N1604R,19790,Y,226
1999,5/27/1999,N1605,19790,Y,226
1999,6/10/1999,N16065,19790,Y,226
1999,3/4/1999,N175DZ,19790,Y,226
1999,4/22/1999,N176DZ,19790,Y,226
1999,5/6/1999,N177DZ,19790,Y,226
1999,3/23/1999,N860DA,19790,Y,291
1999,3/29/1999,N861DA,19790,Y,291
1999,12/13/1999,N862DA,19790,Y,291
1999,12/21/1999,N863DA,19790,Y,291
1999,12/17/1999,N864DA,19790,Y,291
1999,12/7/1999,N865DA,19790,Y,291
1999,12/10/1999,N866DA,19790,Y,291
1999,4/27/2010,N927DN,19790,Y,158
1999,5/28/2010,N928DN,19790,Y,158
1999,11/16/2011,N963DN,19790,Y,158
1999,7/22/2011,N964DN,19790,N,158
1999,3/4/1999,N364NW,19790,Y,157
1999,3/9/1999,N365NW,19790,Y,157
1999,4/7/1999,N366NW,19790,Y,157
1999,4/28/1999,N367NW,19790,Y,157
1999,5/11/1999,N368NW,19790,Y,157
1999,6/14/1999,N369NW,19790,Y,157
1999,7/28/1999,N370NW,19790,Y,157
1999,8/5/1999,N301NB,19790,Y,132
1999,8/9/1999,N302NB,19790,Y,132
1999,11/12/2010,N13975,20366,Y,50
1999,11/12/2010,N13978,20366,Y,50
1999,11/12/2010,N13979,20366,Y,50
1999,11/12/2010,N14977,20366,Y,50
1999,11/12/2010,N15980,20366,Y,50
1999,11/12/2010,N16976,20366,Y,50
1999,11/12/2010,N16981,20366,Y,50
1999,5/18/1999,N681FE*,20107,Y,0
1999,6/3/1999,N682FE*,20107,Y,0
1999,6/3/1999,N683FE*,20107,Y,0
1999,6/3/1999,N684FE*,20107,Y,0
1999,6/3/1999,N685FE*,20107,Y,0
1999,10/18/1999,N686FE*,20107,Y,0
1999,3/25/1999,N620FE*,20107,Y,0
1999,5/28/1999,N621FE*,20107,Y,0
1999,6/28/1999,N623FE*,20107,Y,0
1999,8/12/2018,N235NV,20368,Y,177
1999,6/19/2015,N303KH,21634,Y,0
1999,6/6/2018,N622AE,20398,Y,50
1999,9/7/2018,N623AE,20398,Y,50
1999,2/28/2013,N594SW,20304,Y,50
1999,10/14/2011,N779CA,20304,Y,50
1999,10/11/2011,N781CA,20304,Y,50
1999,11/23/2011,N783CA,20304,Y,50
1999,4/29/2005,N707SK,20304,Y,66
1999,8/23/1999,N498MC,20100,Y,0
1999,1/30/1999,N29717,19977,Y,124
1999,2/4/1999,N13718,19977,Y,124
1999,2/11/1999,N17719,19977,Y,124
1999,2/20/1999,N13720,19977,Y,124
1999,3/8/1999,N23721,19977,Y,124
1999,4/23/1999,N27722,19977,Y,124
1999,4/29/1999,N21723,19977,Y,124
1999,8/4/1999,N24729,19977,Y,124
1999,8/30/1999,N16732,19977,Y,124
1999,9/22/1999,N27734,19977,Y,124
1999,10/1/1999,N14735,19977,Y,124
1999,10/15/1999,N24736,19977,Y,124
1999,4/1/2015,N15751,19977,Y,124
1999,5/1/2015,N17752,19977,Y,124
1999,12/30/1999,N25201,19977,Y,154
1999,5/8/1999,N13227,19977,Y,154
1999,6/1/1999,N14228,19977,Y,154
1999,6/30/1999,N26232,19977,Y,154
1999,8/21/1999,N14235,19977,Y,154
1999,9/17/1999,N35236,19977,Y,154
1999,10/27/1999,N14240,19977,Y,154
1999,11/6/1999,N18243,19977,Y,154
1999,11/18/1999,N27246,19977,Y,154
1999,12/20/1999,N14249,19977,Y,154
1999,12/27/1999,N14250,19977,Y,154
1999,2/15/1999,N67134,19977,Y,169
1999,2/27/1999,N41135,19977,Y,169
1999,3/28/1999,N19136,19977,Y,169
1999,12/10/1999,N34137,19977,Y,169
1999,12/18/1999,N13138,19977,Y,169
1999,4/21/1999,N78009,19977,Y,276
1999,7/2/1999,N79011,19977,Y,276
1999,9/15/1999,N78013,19977,Y,276
1999,2/19/1999,N74007,19977,Y,276
1999,6/4/1999,N27724,19977,Y,124
1999,7/15/1999,N39726,19977,Y,124
1999,7/19/1999,N38727,19977,Y,124
1999,7/23/1999,N39728,19977,Y,124
1999,8/20/1999,N17730,19977,Y,124
1999,8/24/1999,N14731,19977,Y,124
1999,9/13/1999,N27733,19977,Y,124
1999,6/12/1999,N13750,19977,Y,124
1999,5/10/1999,N17229,19977,Y,154
1999,5/18/1999,N14230,19977,Y,154
1999,5/18/1999,N14231,19977,Y,154
1999,7/30/1999,N17233,19977,Y,154
1999,8/11/1999,N16234,19977,Y,154
1999,9/27/1999,N14237,19977,Y,154
1999,10/16/1999,N12238,19977,Y,154
1999,10/22/1999,N27239,19977,Y,154
1999,10/29/1999,N54241,19977,Y,154
1999,11/4/1999,N14242,19977,Y,154
1999,11/10/1999,N17244,19977,Y,154
1999,11/13/1999,N17245,19977,Y,154
1999,12/13/1999,N36247,19977,Y,154
1999,12/30/1999,N13248,19977,Y,154
1999,3/28/1999,N78008,19977,Y,276
1999,5/8/1999,N76010,19977,Y,276
1999,8/1/1999,N77012,19977,Y,276
1999,11/15/1999,N77014,19977,Y,276
1999,2/18/1999,N824UA,19977,Y,120
1999,3/18/1999,N825UA,19977,Y,120
1999,3/30/1999,N826UA,19977,Y,120
1999,5/28/1999,N827UA,19977,Y,120
1999,6/16/1999,N828UA,19977,Y,120
1999,3/4/1999,N452UA,19977,Y,142
1999,4/14/1999,N453UA,19977,Y,142
1999,11/5/1999,N454UA,19977,Y,142
1999,11/9/1999,N455UA,19977,Y,142
1999,12/8/1999,N456UA,19977,Y,142
1999,1/20/2000,N457UA,19977,Y,142
1999,1/22/1999,N598UA,19977,Y,170
1999,3/15/1999,N668UA,19977,Y,198
1999,6/29/1999,N669UA,19977,Y,198
1999,8/31/1999,N670UA,19977,Y,198
1999,10/1/1999,N671UA,19977,Y,198
1999,12/22/1999,N672UA,19977,Y,198
1999,2/3/1999,N204UA,19977,Y,267
1999,5/18/1999,N206UA,19977,Y,267
1999,12/16/1999,N209UA,19977,Y,267
1999,3/29/1999,N119UA,19977,N,373
1999,4/12/1999,N120UA,19977,N,373
1999,6/14/1999,N122UA,19977,N,373
1999,8/2/1999,N127UA,19977,N,373
1999,2/11/1999,N723SW,19393,Y,143
1999,2/15/1999,N724SW,19393,Y,143
1999,2/22/1999,N725SW,19393,Y,143
1999,2/25/1999,N726SW,19393,Y,143
1999,5/20/1999,N727SW,19393,Y,143
1999,5/19/1999,N728SW,19393,Y,143
1999,5/24/1999,N729SW,19393,Y,143
1999,5/28/1999,N730SW,19393,Y,143
1999,7/12/1999,N731SA,19393,Y,143
1999,7/14/1999,N732SW,19393,Y,143
1999,7/19/1999,N733SA,19393,Y,143
1999,7/22/1999,N734SA,19393,Y,143
1999,8/24/1999,N735SA,19393,Y,143
1999,8/27/1999,N736SA,19393,Y,143
1999,8/31/1999,N737JW,19393,Y,143
1999,9/1/1999,N738CB,19393,Y,143
1999,3/26/1999,N744SW,19393,Y,143
1999,3/31/1999,N745SW,19393,Y,143
1999,6/18/1999,N746SW,19393,Y,143
1999,6/29/1999,N747SA,19393,Y,143
1999,8/2/1999,N748SW,19393,Y,143
1999,8/13/1999,N749SW,19393,Y,143
1999,9/9/1999,N750SA,19393,Y,143
1999,9/17/1999,N751SW,19393,Y,143
1999,10/6/1999,N752SW,19393,Y,143
1999,11/10/1999,N754SW,19393,Y,143
1999,11/12/1999,N755SA,19393,Y,143
1999,11/19/1999,N756SA,19393,Y,143
1999,11/30/1999,N757LV,19393,Y,143
1999,12/7/1999,N758SW,19393,Y,143
1999,12/21/1999,N759GS,19393,Y,143
1999,10/27/2014,N7816B,19393,Y,143
1999,11/21/2014,N7818L,19393,Y,143
1999,6/5/2015,N7830A,19393,Y,143
1999,12/16/2015,N7836A,19393,Y,143
1999,6/9/2014,N441AX,20377,Y,98
2000,10/17/2014,N363JG,21352,Y,16
2000,9/11/2013,N577JC,21652,Y,8
2000,7/20/2016,N317ML,21652,Y,8
2000,12/23/2016,N88DZ,21652,Y,19
2000,3/30/2012,N245SP,21974,Y,6
2000,11/9/2016,N648RR,21974,Y,9
2000,7/1/2000,N120UP,19917,Y,0
2000,9/1/2000,N121UP,19917,Y,0
2000,9/1/2000,N122UP,19917,Y,0
2000,10/1/2000,N124UP,19917,Y,0
2000,10/1/2000,N125UP,19917,Y,0
2000,11/1/2000,N126UP,19917,Y,0
2000,12/1/2000,N127UP,19917,Y,0
2000,4/24/2018,N322SG,20007,Y,0
2000,12/28/2000,N409MC,20007,Y,0
2000,2/11/2000,N499MC,20007,Y,0
2000,9/28/2000,N412MC,20007,Y,0
2000,4/1/2018,N485MC,20007,Y,0
2000,4/28/2000,N8390A,20363,N,50
2000,6/27/2000,N8409N,20363,N,50
2000,7/12/2000,N8412F,20363,N,50
2000,7/19/2000,N8416B,20363,N,50
2000,10/6/2000,N8432A,20363,N,50
2000,12/15/2000,N8458A,20363,N,50
2000,5/20/2000,N737US,19805,Y,128
2000,5/29/2000,N738US,19805,Y,128
2000,6/27/2000,N740UW,19805,Y,128
2000,6/30/2000,N741UW,19805,Y,128
2000,7/6/2000,N742PS,19805,Y,128
2000,7/12/2000,N744P,19805,Y,128
2000,7/25/2000,N745VJ,19805,Y,128
2000,8/5/2000,N746UW,19805,Y,128
2000,8/1/2000,N747UW,19805,Y,128
2000,8/25/2000,N748UW,19805,Y,128
2000,8/31/2000,N749US,19805,Y,128
2000,9/2/2000,N750UW,19805,Y,128
2000,9/2/2000,N751UW,19805,Y,128
2000,9/12/2000,N752US,19805,Y,128
2000,9/11/2000,N753US,19805,Y,128
2000,9/12/2000,N754UW,19805,Y,128
2000,9/15/2000,N755US,19805,Y,128
2000,10/6/2000,N756US,19805,Y,128
2000,9/30/2000,N757UW,19805,Y,128
2000,10/9/2000,N758US,19805,Y,128
2000,10/14/2000,N760US,19805,Y,128
2000,10/19/2000,N762US,19805,Y,128
2000,10/19/2000,N763US,19805,Y,128
2000,10/28/2000,N764US,19805,Y,128
2000,11/10/2000,N765US,19805,Y,128
2000,11/8/2000,N766US,19805,Y,128
2000,11/14/2000,N767UW,19805,Y,128
2000,11/23/2000,N768US,19805,Y,128
2000,11/24/2000,N769US,19805,Y,128
2000,11/30/2000,N770UW,19805,Y,128
2000,2/16/2000,N730US,19805,Y,128
2000,3/14/2000,N732US,19805,Y,128
2000,3/29/2000,N733UW,19805,Y,128
2000,2/29/2000,N812AW,19805,Y,128
2000,5/16/2000,N813AW,19805,Y,128
2000,7/27/2000,N814AW,19805,Y,128
2000,9/27/2000,N815AW,19805,Y,128
2000,10/31/2000,N816AW,19805,Y,128
2000,11/22/2000,N817AW,19805,Y,128
2000,11/27/2000,N818AW,19805,Y,128
2000,12/21/2000,N819AW,19805,Y,128
2000,12/21/2000,N820AW,19805,Y,128
2000,1/11/2001,N821AW,19805,Y,128
2000,1/17/2001,N822AW,19805,Y,128
2000,4/11/2000,N117UW,19805,Y,150
2000,9/8/2000,N118US,19805,Y,150
2000,6/19/2000,N119US,19805,Y,150
2000,7/21/2000,N121UW,19805,Y,150
2000,8/4/2000,N122US,19805,Y,150
2000,9/5/2000,N123UW,19805,Y,150
2000,10/15/2000,N124US,19805,Y,150
2000,6/10/2000,N604AW,19805,Y,150
2000,2/1/2000,N659AW,19805,Y,150
2000,6/1/2000,N660AW,19805,Y,150
2000,8/1/2000,N661AW,19805,Y,150
2000,8/7/2000,N662AW,19805,Y,150
2000,4/6/2000,N272AY,19805,Y,291
2000,4/25/2000,N273AY,19805,Y,291
2000,6/15/2000,N274AY,19805,Y,291
2000,11/15/2000,N275AY,19805,Y,291
2000,3/7/2000,N270AY,19805,Y,291
2000,3/31/2000,N271AY,19805,Y,291
2000,7/24/2000,N938AN,19805,Y,160
2000,7/26/2000,N939AN,19805,Y,160
2000,7/31/2000,N940AN,19805,Y,160
2000,1/13/2000,N926AN,19805,Y,160
2000,1/25/2000,N927AN,19805,Y,160
2000,2/7/2000,N928AN,19805,Y,160
2000,3/25/2000,N929AN,19805,Y,160
2000,4/7/2000,N930AN,19805,Y,160
2000,4/20/2000,N931AN,19805,Y,160
2000,4/28/2000,N932AN,19805,Y,160
2000,5/12/2000,N933AN,19805,Y,160
2000,5/15/2000,N934AN,19805,Y,160
2000,5/19/2000,N935AN,19805,Y,160
2000,6/15/2000,N936AN,19805,Y,160
2000,6/16/2000,N937AN,19805,Y,160
2000,8/14/2000,N941AN,19805,Y,160
2000,8/14/2000,N942AN,19805,Y,160
2000,,N943AN,19805,Y,160
2000,,N944AN,19805,Y,160
2000,9/14/2000,N945AN,19805,Y,160
2000,9/19/2000,N946AN,19805,Y,160
2000,10/13/2000,N947AN,19805,Y,160
2000,10/26/2000,N948AN,19805,Y,160
2000,11/10/2000,N949AN,19805,Y,160
2000,11/18/2000,N950AN,19805,Y,160
2000,12/12/2000,N951AA,19805,Y,160
2000,12/21/2000,N952AA,19805,Y,160
2000,6/16/2000,N203UW,19805,Y,188
2000,10/31/2000,N204UW,19805,Y,188
2000,11/13/2000,N205UW,19805,Y,188
2000,1/27/2000,N781AN,19805,Y,289
2000,2/29/2000,N782AN,19805,Y,289
2000,3/1/2000,N783AN,19805,Y,289
2000,4/12/2000,N785AN,19805,Y,260
2000,4/21/2000,N786AN,19805,Y,247
2000,4/28/2000,N787AL,19805,Y,247
2000,5/31/2000,N788AN,19805,Y,260
2000,6/5/2000,N789AN,19805,Y,247
2000,6/22/2000,N790AN,19805,Y,247
2000,6/28/2000,N791AN,19805,Y,247
2000,7/31/2000,N792AN,19805,Y,247
2000,9/14/2000,N793AN,19805,Y,247
2000,12/1/2000,N794AN,19805,Y,247
2000,12/16/2000,N795AN,19805,Y,260
2000,12/18/2000,N796AN,19805,Y,247
2000,3/29/2000,N784AN,19805,Y,247
2000,6/1/2000,N619AS,19930,Y,120
2000,9/1/2000,N622AS,19930,Y,120
2000,2/1/2000,N615AS,19930,Y,120
2000,5/1/2000,N618AS,19930,Y,120
2000,6/7/2000,N506JB,20409,Y,150
2000,12/11/2015,N507JT,20409,Y,150
2000,12/8/2015,N508JL,20409,Y,150
2000,7/26/2000,N509JB,20409,Y,150
2000,8/10/2000,N510JB,20409,Y,150
2000,11/9/2016,N516JB,20409,Y,150
2000,11/15/2016,N517JB,20409,Y,150
2000,3/6/2000,N505JB,20409,Y,150
2000,12/19/2014,N607AT,19790,Y,110
2000,6/30/2015,N608AT,19790,Y,110
2000,6/13/2014,N920AT,19790,Y,110
2000,4/22/2014,N921AT,19790,Y,110
2000,5/22/2014,N924AT,19790,Y,110
2000,4/9/2014,N925AT,19790,Y,110
2000,4/30/2014,N926AT,19790,Y,110
2000,4/4/2014,N927AT,19790,Y,110
2000,3/19/2015,N928AT,19790,Y,110
2000,1/17/2014,N929AT,19790,Y,110
2000,5/8/2015,N930AT,19790,Y,110
2000,12/29/2015,N932AT,19790,Y,110
2000,11/26/2013,N933AT,19790,Y,110
2000,12/30/2013,N934AT,19790,Y,110
2000,9/30/2013,N935AT,19790,Y,110
2000,10/8/2015,N950AT,19790,Y,110
2000,7/22/2015,N951AT,19790,Y,110
2000,9/22/2015,N952AT,19790,Y,110
2000,1/13/2014,N953AT,19790,Y,110
2000,3/13/2014,N954AT,19790,Y,110
2000,3/20/2014,N955AT,19790,Y,110
2000,4/30/2014,N956AT,19790,Y,110
2000,6/17/2014,N957AT,19790,Y,110
2000,12/31/2015,N987DN,19790,Y,110
2000,9/22/2000,N3730B,19790,Y,160
2000,9/29/2000,N3731T,19790,Y,160
2000,10/4/2000,N3732J,19790,Y,160
2000,10/27/2000,N3733Z,19790,Y,160
2000,10/28/2000,N3734B,19790,Y,160
2000,11/3/2000,N3735D,19790,Y,160
2000,11/27/2000,N3736C,19790,Y,160
2000,11/30/2000,N3737C,19790,Y,160
2000,12/14/2000,N3738B,19790,Y,160
2000,12/14/2000,N3739P,19790,Y,160
2000,12/19/2000,N3740C,19790,Y,160
2000,1/14/2000,N387DA,19790,Y,160
2000,2/1/2000,N388DA,19790,Y,160
2000,4/15/2000,N389DA,19790,Y,160
2000,4/28/2000,N390DA,19790,Y,160
2000,5/8/2000,N391DA,19790,Y,160
2000,5/30/2000,N392DA,19790,Y,160
2000,6/30/2000,N393DA,19790,Y,160
2000,6/30/2000,N394DA,19790,Y,160
2000,7/17/2000,N395DN,19790,Y,160
2000,8/18/2000,N396DA,19790,Y,160
2000,8/24/2000,N397DA,19790,Y,160
2000,8/24/2000,N398DA,19790,Y,160
2000,9/19/2000,N399DA,19790,Y,160
2000,1/21/2000,N6703D,19790,Y,199
2000,4/4/2000,N6704Z,19790,Y,199
2000,4/7/2000,N6705Y,19790,Y,199
2000,5/3/2000,N6706Q,19790,Y,199
2000,5/31/2000,N6707A,19790,Y,199
2000,7/20/2000,N6708D,19790,Y,199
2000,8/10/2000,N6709,19790,Y,199
2000,8/28/2000,N6710E,19790,Y,199
2000,9/28/2000,N6711M,19790,Y,199
2000,10/2/2000,N6712B,19790,Y,199
2000,10/31/2000,N6713Y,19790,Y,199
2000,12/19/2000,N6714Q,19790,Y,199
2000,12/21/2007,N723TW,19790,Y,168
2000,12/14/2000,N825MH,19790,Y,246
2000,11/30/2000,N826MH,19790,Y,246
2000,8/11/2000,N828MH,19790,Y,246
2000,8/22/2000,N829MH,19790,Y,246
2000,9/13/2000,N830MH,19790,Y,246
2000,9/20/2000,N831MH,19790,Y,246
2000,9/26/2000,N832MH,19790,Y,246
2000,10/13/2000,N833MH,19790,Y,246
2000,11/6/2000,N834MH,19790,Y,246
2000,11/4/2000,N835MH,19790,Y,246
2000,12/13/2000,N836MH,19790,Y,246
2000,12/20/2000,N837MH,19790,Y,246
2000,4/21/2000,N1607B,19790,Y,208
2000,4/21/2000,N1608,19790,Y,208
2000,4/25/2000,N1609,19790,Y,208
2000,4/26/2000,N1610D,19790,Y,208
2000,5/15/2000,N1611B,19790,Y,208
2000,5/23/2000,N178DZ,19790,Y,226
2000,12/4/2010,N965DN,19790,N,158
2000,3/20/2000,N314NB,19790,Y,132
2000,5/19/2000,N315NB,19790,Y,132
2000,6/16/2000,N316NB,19790,Y,132
2000,9/28/2000,N317NB,19790,Y,132
2000,9/26/2000,N318NB,19790,Y,132
2000,10/26/2000,N319NB,19790,Y,132
2000,12/19/2000,N320NB,19790,Y,132
2000,11/12/2010,N13995,20366,Y,50
2000,11/12/2010,N13988,20366,Y,50
2000,11/12/2010,N13989,20366,Y,50
2000,11/12/2010,N13992,20366,Y,50
2000,11/12/2010,N14991,20366,Y,50
2000,11/12/2010,N14993,20366,Y,50
2000,11/12/2010,N15983,20366,Y,50
2000,11/12/2010,N15986,20366,Y,50
2000,11/12/2010,N16987,20366,Y,50
2000,11/12/2010,N17984,20366,Y,50
2000,12/13/2013,N215NV,20368,Y,177
2000,12/21/2013,N216NV,20368,Y,177
2000,12/15/2013,N217NV,20368,Y,177
2000,6/1/2013,N218NV,20368,Y,177
2000,12/15/2013,N219NV,20368,Y,177
2000,12/15/2013,N220NV,20368,Y,177
2000,1/15/2014,N221NV,20368,Y,177
2000,4/20/2017,N231NV,20368,Y,177
2000,7/28/2017,N232NV,20368,Y,177
2000,4/13/2018,N240NV,20368,Y,177
2000,7/6/2018,N241NV,20368,Y,177
2000,6/28/2011,N490HA,19690,Y,123
2000,1/14/2000,N645AE,20398,Y,50
2000,5/26/2000,N417SW,20304,Y,50
2000,5/22/2017,N418SW,20304,Y,50
2000,12/8/2000,N423SW,20304,Y,50
2000,8/25/2010,N652BR,20304,Y,50
2000,11/10/2011,N809CA,20304,Y,50
2000,11/17/2017,N854AS,20304,Y,50
2000,11/17/2017,N855AS,20304,Y,50
2000,11/17/2017,N856AS,20304,Y,50
2000,11/17/2017,N857AS,20304,Y,50
2000,11/17/2017,N860AS,20304,Y,50
2000,11/17/2017,N861AS,20304,Y,50
2000,11/17/2017,N867AS,20304,Y,50
2000,10/9/2012,N868CA,20304,Y,50
2000,2/9/2017,N903SW,20304,Y,50
2000,2/9/2017,N905SW,20304,Y,50
2000,10/20/2010,N702BR,20304,Y,50
2000,2/8/2010,N701BR,20304,Y,50
2000,10/16/2000,N450PA,20100,Y,0
2000,11/13/2000,N451PA,20100,Y,0
2000,11/20/2000,N452PA,20100,Y,0
2000,12/29/2000,N400QX,19687,Y,70
2000,11/6/2011,N713SY,20422,Y,126
2000,8/31/2000,N33209,19977,Y,154
2000,9/12/2000,N37252,19977,Y,154
2000,9/19/2000,N37253,19977,Y,154
2000,9/27/2000,N76254,19977,Y,154
2000,11/15/2000,N77258,19977,Y,154
2000,2/3/2000,N17139,19977,Y,169
2000,2/28/2000,N41140,19977,Y,169
2000,6/30/2000,N19141,19977,Y,169
2000,8/31/2000,N66051,19977,Y,235
2000,9/22/2000,N67052,19977,Y,235
2000,10/10/2000,N59053,19977,Y,235
2000,4/7/2000,N27015,19977,Y,276
2000,5/5/2000,N57016,19977,Y,276
2000,6/12/2000,N24202,19977,Y,154
2000,6/21/2000,N33203,19977,Y,154
2000,7/14/2000,N35204,19977,Y,154
2000,7/24/2000,N27205,19977,Y,154
2000,7/26/2000,N11206,19977,Y,154
2000,8/7/2000,N36207,19977,Y,154
2000,8/28/2000,N26208,19977,Y,154
2000,9/1/2000,N73251,19977,Y,154
2000,10/23/2000,N37255,19977,Y,154
2000,10/30/2000,N73256,19977,Y,154
2000,11/14/2000,N38257,19977,Y,154
2000,12/5/2000,N76054,19977,Y,235
2000,4/28/2000,N829UA,19977,Y,120
2000,6/8/2000,N830UA,19977,Y,120
2000,8/10/2000,N831UA,19977,Y,120
2000,1/11/2001,N833UA,19977,Y,120
2000,9/25/2000,N832UA,19977,Y,120
2000,2/14/2000,N458UA,19977,Y,142
2000,4/13/2000,N459UA,19977,Y,142
2000,12/19/2000,N460UA,19977,Y,142
2000,12/19/2000,N461UA,19977,Y,142
2000,12/19/2000,N462UA,19977,Y,142
2000,12/19/2000,N463UA,19977,Y,142
2000,12/20/2000,N466UA,19977,Y,142
2000,12/13/2000,N467UA,19977,Y,142
2000,12/18/2000,N468UA,19977,Y,142
2000,8/31/2000,N464UA,19977,Y,142
2000,11/30/2000,N465UA,19977,Y,142
2000,1/11/2000,N673UA,19977,Y,198
2000,4/5/2000,N674UA,19977,Y,198
2000,8/1/2000,N675UA,19977,Y,198
2000,1/28/2000,N210UA,19977,Y,291
2000,5/18/2000,N211UA,19977,Y,291
2000,7/28/2000,N212UA,19977,Y,291
2000,8/15/2000,N213UA,19977,Y,291
2000,8/25/2000,N214UA,19977,Y,291
2000,8/30/2000,N215UA,19977,Y,291
2000,7/21/2000,N216UA,19977,Y,267
2000,8/14/2000,N217UA,19977,Y,267
2000,2/10/2014,N557WN,19393,Y,143
2000,4/15/2014,N560WN,19393,Y,143
2000,3/7/2014,N562WN,19393,Y,143
2000,1/24/2000,N760SW,19393,Y,143
2000,3/27/2000,N761RR,19393,Y,143
2000,4/12/2000,N762SW,19393,Y,143
2000,4/20/2000,N763SW,19393,Y,143
2000,4/20/2000,N764SW,19393,Y,143
2000,4/24/2000,N765SW,19393,Y,143
2000,5/2/2000,N766SW,19393,Y,143
2000,5/2/2000,N767SW,19393,Y,143
2000,6/8/2000,N768SW,19393,Y,143
2000,6/23/2000,N769SW,19393,Y,143
2000,6/28/2000,N770SA,19393,Y,143
2000,6/30/2000,N771SA,19393,Y,143
2000,7/7/2000,N772SW,19393,N,143
2000,7/6/2000,N773SA,19393,Y,143
2000,7/18/2000,N774SW,19393,Y,143
2000,7/25/2000,N775SW,19393,Y,143
2000,7/28/2000,N776WN,19393,Y,143
2000,7/31/2000,N777QC,19393,Y,143
2000,8/3/2000,N778SW,19393,Y,143
2000,8/7/2000,N779SW,19393,Y,143
2000,8/28/2000,N780SW,19393,Y,143
2000,11/10/2014,N7817J,19393,Y,143
2000,8/31/2000,N781WN,19393,Y,143
2000,9/29/2000,N782SA,19393,Y,143
2000,10/4/2000,N783SW,19393,Y,143
2000,10/9/2000,N784SW,19393,Y,143
2000,11/2/2000,N785SW,19393,Y,143
2000,10/31/2000,N786SW,19393,Y,143
2000,11/14/2000,N787SA,19393,Y,143
2000,11/17/2000,N788SA,19393,Y,143
2000,11/29/2000,N789SW,19393,Y,143
2000,12/4/2000,N790SW,19393,Y,143
2000,12/21/2000,N791SW,19393,Y,143
2000,12/26/2000,N792SW,19393,Y,143
2000,1/8/2016,N7838A,19393,Y,143
2000,1/29/2016,N7840A,19393,Y,143
2000,3/8/2016,N7842A,19393,Y,143
2001,9/22/2017,N277EA,21161,Y,150
2001,3/5/2018,N624XA,21161,Y,178
